transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt
TXN-57F9EB258EFA,USR0008,318.65,31/03/2024 07:21:54,DELHI,Delhi,Grocery,DEV-CF9A4BD7,mobile,Card,46301.56,failed,192.222.26.74,
TXN-900952FDA19A,USR0061,2977.5382852630987,2024-04-12T01:10:46.334933,HYD,hyderabad,Clothing,DEV-B60819A7,web,Card,116927.76,success,192.111.18.98,
TXN-8646183CAAF2,USR0069,1544.9034232244185,27/02/2024 01:56:07,lucknow,AMD,Electronics,DEV-8657F3E2,mobile,Wallet,,success,11.75.x.204,
TXN-F1894E9625C3,USR0021,3597.37,2024-03-09T07:57:32.551245,Bangalore,AMD,Travel,DEV-CBA811D2,web,UPI,124375.13,success,192.83.126.146,
TXN-EE1BA27BEE03,USR0080,5948.5187891474925,2024-03-02T07:11:48.677055,Mumbai,mUMBAI,Healthcare,DEV-2A020351,web,N/A,114416.64,success,192.236.33.160,
TXN-BE3ED464983A,USR0045,4068.8826637449156,20240120112640,AMD,AMD,Food & Dining,DEV-154C46AA,ATM,UPI,108034.72,success,192.210.142.191,
TXN-DBEA969A8374,USR0076,8533.43,06/05/2024 22:18:43,BLR,Bengaluru,Food & Dining,DEV-85FA2A2D,ATM,NetBanking,8991.2,success,192.120.107.199,
TXN-19D4039E1E78,USR0007,1422.6165171731436,"March 17, 2024 06:11 PM",CCU,CCU,Fuel,DEV-CCD9FDCF,ATM,Wallet,58662.09,success,192.50.181.119,
TXN-9CFBAD715105,USR0013,10294.900693859327,06-06-2024 06:01,lucknow,LKO,Grocery,DEV-102E980C,web,Card,,success,192.227.235.18,
TXN-DD90D7C55278,USR0072,1.0,10/03/2024 21:57:50,JAI,JAI,Education,DEV-47E72641,ATM,Wallet,0.0,failed,192.115.230.46,
TXN-3EB56E59A17A,USR0074,4272.53,02-20-2024 00:00,jaipur,JAI,Fuel,DEV-C6AEF8D2,ATM,UPI,26068.45,success,192.74.61.169,
TXN-9ADB0ED06496,USR0003,465.1157137737264,2024-05-31T03:21:46.806868,LKO,lucknow,Grocery,DEV-104EA314,mobile,Wallet,36726.43,success,192.115.151.36,
TXN-9F56535A9520,USR0069,967.4959058145377,1709635106,Lucknow,LKO,Healthcare,DEV-8657F3E2,mobile,Wallet,108984.79,success,192.38.168.135,
TXN-5577C7870ED3,USR0034,9874.26,2024-05-28T04:32:45.978474,Mumbai,mUMBAI,Education,DEV-836F382E,web,Card,175767.3,success,192.125.124.144,
TXN-17FF84BAE560,USR0022,309.45,20240222172850,Delhi,delhi,,DEV-54C67087,mobile,Card,67806.63,success,192.62.225.68,
TXN-14EE35CFAA1E,USR0052,3968.7147206441514,15/02/2024 10:48:05,CHENNAI,Madras,Utilities,DEV-3F4D7EA5,mobile,NA,179279.82,success,192.175.64.132,
TXN-AFF0B6DDF654,USR0070,6102.628539369778,1712754012,PNQ,Pune,Fuel,DEV-2D7B3E2A,mobile,Wallet,106823.6,success,192.46.206.62,
TXN-E3C2FE07B6AF,USR0055,2079.2052472216315,"March 19, 2024 04:34 AM",hyderabad,HYDERABAD,Electronics,DEV-242A283D,mobile,Wallet,156723.35,failed,192.220.121.247,
TXN-4BF15079D658,USR0077,2086.33,2024-02-26T22:10:43.988300,Mumbai,ahmedabad,Food & Dining,DEV-E8D36609,ATM,NetBanking,81506.17,success,192.98.123.42,
TXN-53B592F7AB33,USR0073,5609.118309988812,2024-05-16T12:23:48.862872,Bengaluru,BENGALURU,Clothing,DEV-000C2DCA,ATM,Wallet,3663.22,success,192.71.197.238,
TXN-B46245424397,USR0048,4422.8,"February 05, 2024 01:16 PM",chennai,chennai,Entertainment,DEV-D7256DA2,ATM,UPI,22859.79,success,192.109.213.154,
TXN-1CA55C92C153,USR0071,3111.85,1710674295,pune,PNQ,Grocery,,mobile,,42361.07,success,192.206.119.3,
TXN-3F7AC45AACF4,USR0072,9553.46722024182,2024-03-07T11:35:10.327922,JAI,jaipur,Travel,DEV-47E72641,ATM,Wallet,21900.47,success,192.115.230.130,
TXN-4FDEF811BE86,USR0044,3626.72,2024-05-11T18:18:27,JAI,Jaipur,Electronics,DEV-C2F0F24E,mobile,UPI,152501.44,success,192.73.41.108,
TXN-BE488405ABFE,USR0046,9090.5712,"February 17, 2024 06:55 AM",bangalore,Bangalore,Entertainment,DEV-D544AFBB,ATM,NetBanking,0.0,failed,192.228.28.185,
TXN-870DBC3940EC,USR0057,₹5348,2024-02-03T07:01:57.265048,Hyderabad,HYD,Education,DEV-126D0500,web,N/A,16830.27,success,192.165.131.204,
TXN-60399F747BD0,USR0072,8879.686082872771,2024-06-08T21:41:54.648605,Jaipur,JAI,Utilities,DEV-8596C063,ATM,Wallet,102849.0,success,192.115.230.165,
TXN-EEE88C06F033,USR0017,3.65,29-Jun-2024,CCU,kolkata,Utilities,CNP-1A8ACF5C,ATM,Card,17447.18,success,192.185.30.6,
TXN-97E5F1CA8412,USR0011,5999.610598893851,1711815277,Bangalore,Bangalore,Entertainment,DEV-222FBA09,ATM,Card,35.2,success,192.84.216.193,
TXN-E1BF8C8B63FD,USR0038,5351.5801229152585,04-05-2024 02:55,LKO,LKO,Utilities,DEV-2BCD5E08,mobile,Wallet,0.0,success,192.150.123.17,
TXN-6E78486BB166,USR0028,1427.21,2024-03-13T00:00:39.918263,mUMBAI,Bombay,Grocery,DEV-382FE1B8,ATM,Wallet,175148.42,success,192.61.72.239,
TXN-49C888AFCC47,USR0061,1544.26,03-28-2024 13:11,HYDERABAD,lucknow,NA,DEV-B60819A7,web,Card,132947.1,success,192.111.18.61,
TXN-99EDF77328BB,USR0050,5727.83,05/04/2024 17:29:35,bangalore,bangalore,Travel,DEV-C5C9E23E,ATM,UPI,30802.77,success,192.232.39.73,
TXN-F489596FF18C,USR0066,6487.846869315082,2024-01-13T02:05:25.137684,hyderabad,HYD,Fuel,DEV-8384D381,web,Card,137120.15,success,192.22.73.184,
TXN-CA1A25265737,USR0074,Rs 12167,1716868669,jaipur,Jaipur,Entertainment,DEV-C6AEF8D2,web,UPI,16731.14,success,192.74.61.198,
TXN-4281EFCB9031,USR0027,2337.7486359684194,"May 18, 2024 10:54 AM",BOM,MUMBAI,Healthcare,DEV-E7B94D4C,mobile,UPI,10033.83,success,192.182.162.225,
TXN-192911CCAE9C,USR0041,310.1366383353477,28/01/2024 03:23:51,Bombay,Mumbai,Travel,DEV-33E6315B,web,NetBanking,132051.09,success,192.168..1,
TXN-E556C7DA41B1,USR0037,6741.261293642917,2024-02-19T17:34:25.039561,jaipur,JAI,Education,DEV-615F277B,ATM,NetBanking,49590.85,success,192.248.15.40,
TXN-459C887FC671,USR0029,2659.2465332659135,2024-03-12T15:48:57.998630,Ahmedabad,AMD,Electronics,DEV-97403532,mobile,Wallet,26581.74,pending,192.201.122.146,
TXN-56377C6572D1,USR0004,7370.093272634386,20240419045413,MAA,ahmedabad,Electronics,DEV-965CDF83,web,Wallet,0.0,success,192.72.40.32,
TXN-EC8A4DC216B2,USR0071,4508.225413910152,2024-02-19T05:29:29.578172,JAI,Bombay,Utilities,DEV-52E838A1,ATM,Wallet,93896.48,success,192.206.119.22,
TXN-77943A53C3FE,USR0071,,2024-03-19T17:33:00.298190,JAI,JAI,Entertainment,DEV-52E838A1,mobile,Wallet,34488.06,success,192.206.119.175,4211.5574316314805
TXN-A96BCC1BA9B4,USR0019,276.7388909869905,15-Feb-2024,ahmedabad,AMD,Grocery,DEV-939FE4D8,ATM,NetBanking,142966.2,success,192.196.46.216,
TXN-D57B67A43A58,USR0003,558.5857266085555,"May 07, 2024 07:08 AM",LKO,Lucknow,Travel,DEV-52611F75,mobile,NetBanking,42133.38,success,192.115.151.92,
TXN-DABC2C663D4B,USR0008,219.66,2024-04-07T16:05:46.594584,DELHI,DEL,Education,DEV-CF9A4BD7,web,UPI,44664.49,success,192.222.26.20,
TXN-A1AF027922AC,USR0007,1129.01,2024-03-26T03:46:47,kolkata,CCU,Electronics,DEV-CCD9FDCF,ATM,UPI,52063.56,success,192.50.181.249,
TXN-70FF8B6F4DF5,USR0045,₹2492,2024-01-17T04:04:20.062487,Bengaluru,Bengaluru,Clothing,DEV-9C2EA584,ATM,UPI,N/A,success,192.210.142.93,
TXN-3C70795914D8,USR0074,5758.69,"February 06, 2024 04:15 PM",Singapore,Singapore,Grocery,DEV-41149768,ATM,UPI,7865.44,success,178.35.167.161,
TXN-9F100ABCBE5D,USR0070,4843.15,1712388997,mUMBAI,MUMBAI,Fuel,DEV-2D7B3E2A,mobile,Wallet,144122.58,success,192.168..1,
TXN-8461FE9B2FBC,USR0052,4310.5870,2024-03-10T10:42:47.009047,Madras,Madras,Fuel,DEV-3F4D7EA5,mobile,Card,143443.53,success,192.175.64.193,
TXN-A8528C9558B0,USR0015,4983.21,2024-01-17T04:37:48,lucknow,MAA,nan,DEV-9F7F3472,mobile,Wallet,0.0,success,192.194.13.73,
TXN-091FBEB6BBEF,USR0044,3264.147357102442,1715439510,Jaipur,ahmedabad,Grocery,NA,mobile,Card,141835.73,success,163.240.253.83,
TXN-DE76790D98B8,USR0036,12077.6,2024-02-16T07:55:19.146594,CHENNAI,chennai,Utilities,NA,ATM,Wallet,104435.89,success,192.246.188.7,
TXN-6D6D0F8F019C,USR0035,8737.24,"February 19, 2024 10:23 AM",HYD,HYD,Education,DEV-EBE4B397,mobile,Card,130038.87,success,192.253.100.221,
TXN-A0F4443FDFEA,USR0003,401.1483628996707,28-May-2024,lucknow,lucknow,nan,,web,Wallet,39003.92,success,192.115.151.234,
TXN-BE800ED8C151,USR0031,₹3262,20240303125143,mUMBAI,BOM,Fuel,DEV-A686371D,web,Card,162647.88,success,192.187.87.15,
TXN-F2070C6E5990,USR0019,173.331726655361,20240206114629,ahmedabad,ahmedabad,Utilities,DEV-00E01FDD,ATM,NetBanking,144229.23,success,192.196.46.213,
TXN-901249147581,USR0077,1159.0292,27-Feb-2024,MAA,Madras,Utilities,DEV-C14E2CFB,ATM,UPI,80347.14,success,192.98.123.147,
TXN-10C6202BF2E3,USR0071,4967.339784400625,1709834261,Jaipur,jaipur,Healthcare,DEV-52E838A1,mobile,Card,67211.75,success,192.206.119.65,
TXN-3E5D9B4179DC,USR0066,5026.421195352125,"January 02, 2024 05:22 AM",HYD,HYD,Healthcare,DEV-437BE229,ATM,Card,148931.5,success,192.22.73.96,
TXN-4488A0E1ED0A,USR0043,450.8095086402701,05-28-2024 19:29,DEL,DEL,Education,DEV-54FFCBDF,mobile,Wallet,123270.59,success,192.138.55.182,
TXN-307CC0AFBF62,USR0053,,"May 15, 2024 06:12 AM",Delhi,delhi,Travel,DEV-490207D1,mobile,Card,76849.79,success,192.222.42.75,₹3809
TXN-9A69947215F5,USR0061,₹2568,2024-04-09T21:58:27.099423,Hyderabad,HYD,Electronics,DEV-B60819A7,web,Card,119905.3,success,192.111.18.98,
TXN-4795936BB1DE,USR0054,11341.67,24/04/2024 20:12:14,Bangalore,Delhi,Electronics,DEV-99AC37A0,web,nan,0.0,success,192.206.172.36,
TXN-9C1BB1BA07A0,USR0068,1833.4248700608612,2024-01-24T18:31:20.320098,kolkata,kolkata,Utilities,DEV-A5173712,web,UPI,0.0,success,192.107.227.149,
TXN-72C32C1149C2,USR0071,2873.97,2024-03-04T05:07:59.039503,jaipur,jaipur,Electronics,DEV-52E838A1,mobile,Wallet,72975.45,success,NA,
TXN-2EC28F444EEF,USR0062,7464.172331896911,2024-03-11T09:25:58.963384,pune,PNQ,Grocery,DEV-5877E23E,ATM,NetBanking,46232.71,success,192.80.171.154,
TXN-741CBDA1F824,USR0078,7241.415748364908,1705943574,mUMBAI,mUMBAI,Utilities,DEV-D52E756E,mobile,Wallet,31853.8,success,192.192.189.127,
TXN-A844858E7577,USR0074,3671.3,10/02/2024 13:18:27,CCU,Kolkata,Education,DEV-41149768,ATM,UPI,38494.96,success,192.74.61.207,
TXN-AEED50035D10,USR0069,1958.09,2024-02-24T21:14:46,lucknow,LKO,Electronics,DEV-A93E7FCB,mobile,nan,99284.0,success,192.38.168.197,
TXN-E2B0630F224D,USR0005,8905.285849133244,1708950199,HYDERABAD,HYD,Healthcare,DEV-9571BDB8,mobile,Wallet,48182.62,success,192.92.217.110,
TXN-F9C1EDBCC993,USR0009,2143.8611329545374,"February 13, 2024 05:55 AM",Calcutta,CCU,Travel,DEV-BA565D37,web,Card,110463.29,success,NA,
TXN-3AB1E413591C,USR0029,1061.9640166282873,2024-03-11T12:19:44.215112,Ahmedabad,ahmedabad,Education,DEV-6??,mobile,Card,26581.74,failed,192.201.122.108,
TXN-3AE3A9E91444,USR0040,8908.44,1712340334,lucknow,LKO,Food & Dining,DEV-12899003,ATM,Card,0.0,success,nan,
TXN-9D467A8288E3,USR0038,180.8246594271077,20240326135425,Lucknow,Lucknow,Healthcare,DEV-2BCD5E08,mobile,UPI,0.0,success,nan,
TXN-4A309108AE2B,USR0046,7322.368697561138,1709267830,CHENNAI,chennai,N/A,NEW-658D5FB6,mobile,NetBanking,0.0,success,241.8.140.165,
TXN-3BACF60D67C0,USR0038,3187.054677900785,04-02-2024 22:10,Lucknow,LKO,Electronics,DEV-CDC766D7,web,UPI,0.0,success,192.150.123.8,
TXN-123043BA2BFC,USR0013,7094.777904753586,1717062278,Lucknow,Lucknow,Grocery,DEV-3010604A,web,Card,46293.94,failed,192.227.235.95,
TXN-CB1D70434605,USR0048,4761.96,2024-01-30T13:36:41.265372,Chennai,Madras,Travel,DEV-D7256DA2,ATM,UPI,48367.87,success,192.109.213.104,
TXN-DF2384C86171,USR0016,537.8679315329672,2024-03-11T08:16:05.076952,New Delhi,PNQ,,DEV-DD68AA2E,ATM,NetBanking,28245.21,success,,
TXN-EBD8313B8B8A,USR0060,4637.7584683975065,20/02/2024 13:48:43,Pune,Pune,Food & Dining,DEV-D8B7F0E3,web,NetBanking,0.0,pending,192.231.148.12,
TXN-7B07B1A7473D,USR0066,₹7823,1705807998,HYD,Hyderabad,Healthcare,DEV-8583D18F,ATM,Card,118025.61,failed,192.22.73.164,
TXN-8FD4C4AE5718,USR0057,6693.079366648665,31/01/2024 02:12:01,HYDERABAD,hyderabad,Utili,DEV-126D0500,web,Card,22178.85,success,192.165.131.241,
TXN-4229D39100D6,USR0068,1930.13,2024-01-06T20:52:18.296538,Hyderabad,HYD,Clothing,DEV-A5173712,web,UPI,8262.18,success,192.107.227.225,
TXN-CC7BE0C751B0,USR0057,5962.524533067235,1707005294,Hyderabad,HYDERABAD,Travel,DEV-126D0500,mobile,Card,10867.75,success,not_an_ip,
TXN-457480C4490F,USR0035,7968.340326115891,2024-02-15T10:33:17.361709,HYD,Chennai,Entertainment,DEV-EBE4B397,mobile,UPI,159176.15,success,192.253.100.64,
TXN-A3D5E7F918E3,USR0037,6342.349470233124,15/02/2024 21:36:23,JAI,Jaipur,Ent#,DEV-615F277B,ATM,Card,56332.11,success,192.248.15.50,
TXN-04B89C1C9F90,USR0050,6863.280971913346,2024-06-11T23:06:17.959053,jaipur,jaipur,NA,DEV-C5C9E23E,ATM,UPI,105998.99,success,192.232.39.243,
TXN-D4C603CC23D4,USR0038,4318.696414921255,2024-04-05T23:14:27.720072,lucknow,LKO,Utilities,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.170,
TXN-124C946385F8,USR0007,569.0316276265401,2024-03-29T16:22:59.450177,Kolkata,Kolkata,Food & Dining,DEV-BE160051,ATM,Card,52743.47,success,192.50.181.78,
TXN-66DA9D729D83,USR0051,491.92,15-May-2024,mumbai,mumbai,Utilities,DEV-B2D3566B,web,Card,76188.33,pending,192.33.11.243,
TXN-55A6122460E2,USR0080,4941.842110659487,1709745207,MUMBAI,mumbai,Fuel,DEV-2A020351,web,Card,101169.16,success,192.236.33.144,
TXN-D62E9AAECDE6,USR0072,7813.025548903472,2024-06-18T22:31:04.340122,jaipur,PNQ,Education,DEV-47E72641,ATM,Wallet,72534.09,success,192.115.230.186,
TXN-3D536DE11ECC,USR0016,1678.6352292202796,"March 11, 2024 05:26 AM",DEL,Delhi,Clothing,DEV-CC1C3D00,ATM,Wallet,28783.08,success,192.17.99.161,
TXN-8BDD7997F492,USR0008,696.9365405599552,27-Mar-2024,Delhi,DEL,Travel,DEV-CF9A4BD7,mobile,Wallet,46667.87,success,192.222.26.252,
TXN-77950BE20FFF,USR0021,814 INR,2024-02-14T07:46:04.759114,Bangalore,Bangalore,Education,DEV-4E1D82BF,ATM,UPI,152185.52,success,192.168..1,
TXN-E3A4BC9E6804,USR0060,6985.705700309862,04-Feb-2024,Pune,Pune,Utilities,DEV-71258679,web,UPI,34215.81,success,192.231.148.169,
TXN-AA8E6670382F,USR0072,6736.770290989881,17/06/2024 16:39:52,JAI,Jaipur,Clothing,DEV-47E72641,ATM,Wallet,89445.15,success,192.115.230.77,
TXN-FF0B7BE49343,USR0058,5074.1718,2024-06-10T05:02:59.327899,jaipur,JAI,Education,DEV-9A71CA57,mobile,UPI,130820.17,success,192.225.249.19,
TXN-D172275857FE,USR0065,2258.528549347195,2024-04-02T12:14:21.086156,Bombay,mumbai,Education,DEV-BCEBE888,web,NetBanking,9146.15,success,192.114.114.31,
TXN-8957269695F3,USR0071,1678106.56,08/05/2024 18:57:55,PNQ,Pune,Electronics,DEV-52E838A1,mobile,Wallet,32652.14,success,N/A,
TXN-A91F67FFF28F,USR0028,2547.91,2024-03-21T11:05:55.280714,BOM,mumbai,Food & Dining,DEV-382FE1B8,mobile,UPI,167250.26,success,192.61.72.67,
TXN-79699770CBFB,USR0013,7725.068822337138,1718951689,LKO,LKO,Entertainment,DEV-3010604A,ATM,Wallet,0.0,success,192.227.235.9,
TXN-6BF849DC889C,USR0043,534.7872230049284,25/05/2024 17:01:11,DELHI,Delhi,Fuel,DEV-7FD08C1B,mobile,NetBanking,124783.13,success,192.138.55.228,
TXN-8FC7AD48634E,USR0052,1.0,1708453318,chennai,Chennai,Clothing,DEV-3F4D7EA5,mobile,NetBanking,176936.56,success,192.175.64.241,
TXN-FA35351B2CB3,USR0068,1587.8958795521314,2024-02-02T06:44:14.267666,Ahmedabad,Ahmedabad,Grocery,DEV-A5173712,web,UPI,0.0,success,192.107.227.212,
TXN-D7884CC9F67B,USR0068,1464.432583649821,2024-01-05T21:34:24.278440,hyderabad,Hyderabad,Electronics,DEV-E82A3776,web,NetBanking,11135.8,success,192.107.227.20,
TXN-44F6581B6000,USR0018,Rs 4771,2024-01-10T00:26:05.631908,Jaipur,JAI,Electronics,DEV-A4E6DB8C,web,UPI,138798.97,success,999.168.1.1,
TXN-E90C9FC999D9,USR0041,826.539872233374,26/01/2024 22:23:13,Lucknow,LKO,Healthcare,DEV-95E78842,web,UPI,132361.23,success,192.53.172.179,
TXN-F971B434E367,USR0035,8632.83,01/03/2024 11:49:48,Hyderabad,Hyderabad,Cl??,DEV-EBE4B397,mobile,Wallet,97126.89,success,192.253.100.7,
TXN-844294C837E5,USR0033,1462.44,2024-02-19T12:15:07.342296,AMD,Delhi,Entertainment,DEV-EA6AF635,mobile,UPI,169577.58,success,192.167.139.146,
TXN-BEB7632A0EB0,USR0019,397.4003778039689,28-Jun-2024,Ahmedabad,AMD,Clothing,DEV-939FE4D8,ATM,NetBanking,145499.17,pending,192.196.46.57,
TXN-9583B2ABBE1B,USR0043,274.36,2024-06-25T07:57:20.335424,DELHI,DELHI,Education,DEV-7FD08C1B,web,UPI,120045.77,success,192.138.55.249,
TXN-5F021DD68A8B,USR0060,5244.681212665962,2024-02-09T04:10:32.992741,PNQ,Pune,Education,DEV-D8B7F0E3,ATM,UPI,0.0,success,192.231.148.114,
TXN-7EA27744AF88,USR0063,2719.124599417787,"March 13, 2024 05:54 PM",CCU,Kolkata,Travel,NA,mobile,Card,114830.11,success,192.108.171.78,
TXN-4E0F74AD72CD,USR0056,₹2146,16-Jan-2024,hyderabad,HYDERABAD,Electronics,DEV-B2519C05,ATM,NetBanking,158270.09,failed,192.58.7.248,
TXN-D80C2F6C60E1,USR0014,1230.3092259466325,2024-05-05T00:18:16.727971,ahmedabad,Ahmedabad,Education,DEV-8370A60B,ATM,NetBanking,25473.64,success,192.150.110.22,
TXN-332807975E3E,USR0035,7462.618957112537,01/03/2024 17:00:46,HYDERABAD,HYDERABAD,Travel,DEV-EBE4B397,web,Wallet,97126.89,failed,192.253.100.100,
TXN-1907747D903D,USR0075,3389.7024306896674,20240331225338,CHENNAI,Ahmedabad,Healthcare,DEV-ED93D48C,mobile,Card,172393.66,success,192.60.99.120,
TXN-A4DAAE132EC2,USR0012,2042.0417910356555,2024-04-03T10:03:16.560107,mumbai,mUMBAI,Entertainment,DEV-0ED55337,ATM,UPI,7699.13,failed,192.17.55.135,
TXN-0CB47B28AF7F,USR0035,11325.979607541401,2024-02-29T01:17:06.386548,HYD,Hyderabad,Utilities,DEV-EBE4B397,mobile,Wallet,105759.72,success,192.253.100.34,
TXN-FCEAEB64469F,USR0073,7615.78,2024-03-21T15:54:37,BENGALURU,Bangalore,Electronics,DEV-000C2DCA,ATM,Card,0.0,success,nan,
TXN-9450E17175B4,USR0016,1981.5618,2024-03-18T04:19:53.084010,delhi,New Delhi,,DEV-CC1C3D00,ATM,Wallet,11632.25,success,192.17.99.59,
TXN-95196554B458,USR0033,3.22,"May 23, 2024 02:01 PM",Ahmedabad,Chennai,Utilities,,mobile,Card,151131.21,success,192.167.139.11,
TXN-E5CA21010408,USR0006,3797.07,2024-06-08T21:25:38.452138,PNQ,ahmedabad,Entertainment,DEV-194045B1,ATM,Card,,success,192.32.250.206,
TXN-7706A0667D39,USR0079,6927.576793695471,13-Apr-2024,jaipur,jaipur,Education,DEV-44B1186B,web,Wallet,102317.74,pending,192.112.125.244,
TXN-042A9762C8B4,USR0034,9771.291651618714,06/06/2024 15:29:33,MUMBAI,MUMBAI,Healthcare,DEV-836F382E,web,UPI,109804.29,failed,192.125.124.66,
TXN-8A9DA0E19586,USR0064,7394.037078058424,14-Feb-2024,Madras,MAA,Healthcare,DEV-5497468C,web,Card,168737.8,success,192.141.214.19,
TXN-E3E5E836A4DD,USR0066,1976.3004836857558,30/01/2024 12:41:34,HYDERABAD,hyderabad,Entertainment,DEV-8384D381,ATM,Card,97926.79,success,192.22.73.210,
TXN-264C994E713A,USR0045,3744.173982117353,2024-01-14T19:38:27.585088,AMD,Ahmedabad,Education,DEV-9C2EA584,ATM,UPI,123761.34,success,192.210.142.213,
TXN-B7095E9DF804,USR0005,7584.957037271415,2024-03-05T08:48:30.316520,HYDERABAD,Hyderabad,Utilities,DEV-9571BDB8,mobile,Wallet,31377.35,success,192.92.217.30,
TXN-A64F021AFE72,USR0064,12791.36,2024-03-25T02:43:22,Bengaluru,ahmedabad,Travel,DEV-05AFA939,web,NetBanking,125305.72,failed,192.141.214.15,
TXN-A5BB6BF0F538,USR0054,0.0,24/04/2024 20:13:22,Bangalore,Bangalore,Electronics,DEV-86CA0F7A,web,NA,0.0,success,192.206.172.164,
TXN-E470368A6649,USR0036,28550.31,2024-02-18T04:28:19,chennai,Kolkata,Food & Dining,DEV-208E1804,web,Wallet,51745.08,success,192.246.188.196,
TXN-5E5387728FC5,USR0067,₹10463,23/06/2024 19:29:43,Bangkok,Bangkok,Electronics,DEV-1CD3CE9D,web,Wallet,85496.9,success,33.173.126.187,
TXN-63B4E2635D51,USR0033,3690.73,2024-02-21T23:52:44.047269,PNQ,Pune,Food & Dining,DEV-EA6AF635,web,UPI,163766.83,success,192.167.139.223,
TXN-E9B037D24E31,USR0079,10388.4662,2024-04-07T00:54:51.426591,Hyderabad,hyderabad,Healthcare,DEV-87BECBE5,web,Wallet,128748.41,success,,
TXN-7D5F25EDF3E8,USR0049,585.6571611473245,21/04/2024 15:51:37,MAA,PNQ,Fuel,DEV-A8A957CE,web,NetBanking,68075.37,success,192.190.114.106,
TXN-C2B47EDA85FF,USR0064,7916.909164972403,20240306062827,Kolkata,Kolkata,Grocery,DEV-05AFA939,web,NetBanking,139558.7,failed,192.141.214.146,
TXN-9146FEB8BC00,USR0037,5784.14170697112,2024-02-24T08:11:34.397018,lucknow,lucknow,nan,DEV-615F277B,web,NetBanking,35593.02,success,N/A,
TXN-7BF9D5DAB0B6,USR0049,475.04,18-Apr-2024,Madras,CHENNAI,Clothing,DEV-A8A957CE,ATM,NetBanking,70043.53,failed,192.190.114.222,
TXN-89DBFB8B4852,USR0047,1733.9677012926172,07/06/2024 00:13:49,JAI,JAI,Clothing,DEV-7...,web,NetBanking,44367.38,success,192.176.163.83,
TXN-DD64661B1A12,USR0073,7239.446143907431,20240510183457,bangalore,Bengaluru,Utilities,DEV-000C2DCA,ATM,Card,,success,192.71.197.133,
TXN-4D7860BCF65F,USR0002,17399.39,20240518111559,JAI,JAI,Clothing,DEV-5E5EBD15,mobile,UPI,79303.82,success,192.60.130.112,
TXN-9F07226DEF04,USR0073,₹6147,21/03/2024 15:53:00,bangalore,Kolkata,Electronics,DEV-441223C2,web,Card,0.0,success,192.71.197.126,
TXN-3689653844DE,USR0069,575.0647749195293,05/03/2024 05:08:17,Lucknow,Lucknow,Electronics,DEV-8657F3E2,ATM,Wallet,109952.29,success,192.38.168.65,
TXN-F7FE4297409F,USR0071,2417.386313941698,13/03/2024 11:24:31,jaipur,jaipur,Entertainment,DEV-52E838A1,mobile,Wallet,57798.78,success,192.206.119.110,
TXN-458DFFE79A32,USR0061,2341.175013962393,2024-04-06T04:18:21.856370,ahmedabad,BLR,Electronics,DEV-B60819A7,mobile,Card,125588.79,success,192.111.18.37,
TXN-CF2B0A0953A7,USR0029,3918.33,2024-03-03T04:45:18,HYDERABAD,hyderabad,Fuel,ATO-7EAB95C0,mobile,Card,11284.29,success,59.148.2.123,
TXN-C650D22B5976,USR0014,1162.6334235619104,2024-05-09T13:35:04.596091,Kolkata,Calcutta,Food & Dining,DEV-46AD051A,ATM,NetBanking,23006.34,success,192.150.110.20,
TXN-0C0D8FB7BB31,USR0052,2229.543429848337,2024-03-09T23:34:45.935361,Chennai,chennai,Electronics,DEV-3F4D7EA5,mobile,NetBanking,147754.12,success,192.175.64.74,
TXN-BEC372606729,USR0062,3538.8,12/02/2024 10:57:15,PNQ,Pune,Electronics,DEV-5877E23E,ATM,N/A,120253.34,success,,
TXN-F97C1E654BA9,USR0073,0.0,2024-05-02T05:53:47.432436,bangalore,Bangalore,Healthcare,DEV-000C2DCA,ATM,Card,82392.47,success,192.71.197.53,
TXN-C0AAC9E91567,USR0051,511.92,2024-05-31T11:21:23.308588,JAI,jaipur,Electronics,DEV-C29FAB25,web,Card,72012.48,success,192.33.11.252,
TXN-893B233D406D,USR0073,₹5067,"April 30, 2024 06:14 AM",bangalore,BLR,Food & Dining,DEV-441223C2,ATM,Wallet,86537.92,success,192.71.197.101,
TXN-E1612F5B2354,USR0080,5789.087285280761,2024-03-26T09:36:34.537624,BOM,LKO,Grocery,DEV-2A020351,web,Card,75580.5,success,192.236.33.252,
TXN-A3855DF9C79B,USR0049,574.71,2024-04-19T07:47:37.753371,Madras,MAA,Fuel,DEV-A8A957CE,ATM,NetBanking,68661.03,success,192.190.114.208,
TXN-63B8563296BD,USR0017,5558.8268,1710822109,kolkata,Bengaluru,Education,DEV-BFA447A1,ATM,UPI,75646.11,success,192.185.30.131,
TXN-88CAA3FD75C9,USR0050,1514.568539901552,2024-06-10T12:27:38.011877,JAI,mumbai,Fuel,DEV-C5C9E23E,web,UPI,112862.27,success,192.232.39.180,
TXN-B4FE7ABC83CA,USR0023,13196.83,"February 15, 2024 03:17 PM",LKO,Lucknow,Healthcare,DEV-9D08D512,ATM,Card,0.0,success,192.197.33.52,
